Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
LIN,Racing Bulls,9.0,0 days 00:01:22.799000,0 days 00:00:28.952000,0 days 00:00:18.356000,0 days 00:00:35.491000,2.0,SOFT,9.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,10.0,0 days 00:01:46.416000,0 days 00:00:35.170000,0 days 00:00:21.978000,0 days 00:00:49.268000,2.0,SOFT,10.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,11.0,0 days 00:01:22.587000,0 days 00:00:28.429000,0 days 00:00:18.594000,0 days 00:00:35.564000,2.0,SOFT,11.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,12.0,,0 days 00:00:34.777000,0 days 00:00:22.145000,,2.0,SOFT,12.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,13.0,0 days 00:01:45.191000,0 days 00:00:43.204000,0 days 00:00:21.035000,0 days 00:00:40.952000,2.0,SOFT,13.0,12,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,14.0,0 days 00:01:57.486000,0 days 00:00:36.990000,0 days 00:00:26.244000,0 days 00:00:54.252000,2.0,SOFT,14.0,26,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,15.0,0 days 00:01:53.069000,0 days 00:00:38.611000,0 days 00:00:33.015000,0 days 00:00:41.443000,2.0,SOFT,15.0,671,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,16.0,0 days 00:01:39.943000,0 days 00:00:29.844000,0 days 00:00:19.729000,0 days 00:00:50.370000,2.0,SOFT,16.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,17.0,0 days 00:01:21.372000,0 days 00:00:28.490000,0 days 00:00:17.639000,0 days 00:00:35.243000,2.0,SOFT,17.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,18.0,0 days 00:01:54.326000,0 days 00:00:38.558000,0 days 00:00:29.263000,0 days 00:00:46.505000,2.0,SOFT,18.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,19.0,0 days 00:01:21.313000,0 days 00:00:28.681000,0 days 00:00:17.444000,0 days 00:00:35.188000,2.0,SOFT,19.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,20.0,0 days 00:01:47.309000,0 days 00:00:33.236000,0 days 00:00:23.616000,0 days 00:00:50.457000,2.0,SOFT,20.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,21.0,,0 days 00:00:38.537000,0 days 00:00:23.484000,,2.0,SOFT,21.0,1,Australian Grand Prix,FP1,2026
LIN,Racing Bulls,22.0,,0 days 00:00:32.024000,0 days 00:00:25.259000,,2.0,SOFT,22.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,1.0,0 days 00:02:05.448000,0 days 00:01:00.452000,0 days 00:00:21.483000,0 days 00:00:43.513000,1.0,MEDIUM,1.0,126,Australian Grand Prix,FP1,2026
COL,Alpine,2.0,0 days 00:01:56.228000,0 days 00:00:41.916000,0 days 00:00:25.436000,0 days 00:00:48.876000,1.0,MEDIUM,2.0,671,Australian Grand Prix,FP1,2026
COL,Alpine,3.0,0 days 00:01:27.466000,0 days 00:00:31.266000,0 days 00:00:18.365000,0 days 00:00:37.835000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,4.0,0 days 00:01:50.894000,0 days 00:00:40.414000,0 days 00:00:23.580000,0 days 00:00:46.900000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,5.0,0 days 00:01:25.819000,0 days 00:00:30.286000,0 days 00:00:18.835000,0 days 00:00:36.698000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,6.0,,0 days 00:01:03.735000,0 days 00:00:24.859000,,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,7.0,0 days 00:01:43.487000,0 days 00:00:41.725000,0 days 00:00:18.682000,0 days 00:00:43.080000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,8.0,0 days 00:01:25.654000,0 days 00:00:30.328000,0 days 00:00:18.290000,0 days 00:00:37.036000,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,9.0,0 days 00:01:27.890000,0 days 00:00:31.548000,0 days 00:00:18.484000,0 days 00:00:37.858000,2.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,10.0,0 days 00:01:24.446000,0 days 00:00:29.639000,0 days 00:00:18.184000,0 days 00:00:36.623000,2.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,11.0,,0 days 00:00:34.288000,0 days 00:00:19.396000,,2.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,12.0,0 days 00:02:07.810000,0 days 00:00:57.486000,0 days 00:00:23.435000,0 days 00:00:46.889000,3.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,13.0,0 days 00:01:44.900000,0 days 00:00:33.489000,0 days 00:00:19.949000,0 days 00:00:51.462000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,14.0,0 days 00:01:25.491000,0 days 00:00:29.804000,0 days 00:00:19.143000,0 days 00:00:36.544000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,15.0,0 days 00:02:01.695000,0 days 00:00:46.263000,0 days 00:00:30.246000,0 days 00:00:45.186000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,16.0,0 days 00:01:23.325000,0 days 00:00:29.105000,0 days 00:00:18.160000,0 days 00:00:36.060000,3.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,17.0,0 days 00:02:20.362000,0 days 00:00:48.847000,0 days 00:00:38.734000,0 days 00:00:52.781000,3.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,18.0,,0 days 00:00:30.579000,0 days 00:00:25.005000,,3.0,SOFT,7.0,1267,Australian Grand Prix,FP1,2026
COL,Alpine,19.0,0 days 00:01:50.403000,0 days 00:00:43.192000,0 days 00:00:22.294000,0 days 00:00:44.917000,4.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,20.0,0 days 00:01:30.433000,0 days 00:00:32.135000,0 days 00:00:20.251000,0 days 00:00:38.047000,4.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,21.0,0 days 00:01:28.019000,0 days 00:00:30.768000,0 days 00:00:20.017000,0 days 00:00:37.234000,4.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,22.0,0 days 00:01:27.097000,0 days 00:00:30.251000,0 days 00:00:19.595000,0 days 00:00:37.251000,4.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,23.0,0 days 00:01:27.007000,0 days 00:00:30.319000,0 days 00:00:19.572000,0 days 00:00:37.116000,4.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,24.0,0 days 00:01:26.929000,0 days 00:00:30.276000,0 days 00:00:19.496000,0 days 00:00:37.157000,4.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,25.0,,0 days 00:00:34.210000,0 days 00:00:23.331000,,4.0,MEDIUM,18.0,1,Australian Grand Prix,FP1,2026
COL,Alpine,26.0,,0 days 00:00:32.175000,0 days 00:00:18.772000,,4.0,MEDIUM,19.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,1.0,0 days 00:02:01.722000,0 days 00:00:56.747000,0 days 00:00:20.851000,0 days 00:00:44.124000,1.0,MEDIUM,1.0,12,Australian Grand Prix,FP1,2026
HAM,Ferrari,2.0,0 days 00:01:42.820000,0 days 00:00:29.969000,0 days 00:00:18.090000,0 days 00:00:54.761000,1.0,MEDIUM,2.0,26,Australian Grand Prix,FP1,2026
HAM,Ferrari,3.0,0 days 00:01:47.519000,0 days 00:00:42.566000,0 days 00:00:21.631000,0 days 00:00:43.322000,1.0,MEDIUM,3.0,671,Australian Grand Prix,FP1,2026
HAM,Ferrari,4.0,0 days 00:01:42.280000,0 days 00:00:31.552000,0 days 00:00:20.546000,0 days 00:00:50.182000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,5.0,0 days 00:01:23.813000,0 days 00:00:29.243000,0 days 00:00:18.135000,0 days 00:00:36.435000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,6.0,0 days 00:01:55.184000,0 days 00:00:46.741000,0 days 00:00:24.590000,0 days 00:00:43.853000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,7.0,0 days 00:01:23.032000,0 days 00:00:29.270000,0 days 00:00:17.997000,0 days 00:00:35.765000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,8.0,0 days 00:01:57.384000,0 days 00:00:48.774000,0 days 00:00:25.461000,0 days 00:00:43.149000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,9.0,0 days 00:01:22.692000,0 days 00:00:28.936000,0 days 00:00:17.957000,0 days 00:00:35.799000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,10.0,0 days 00:02:06.428000,0 days 00:00:48.558000,0 days 00:00:35.985000,0 days 00:00:41.885000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,11.0,0 days 00:01:21.966000,0 days 00:00:28.825000,0 days 00:00:17.834000,0 days 00:00:35.307000,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,12.0,0 days 00:01:55.106000,0 days 00:00:45.002000,0 days 00:00:29.349000,0 days 00:00:40.755000,1.0,MEDIUM,12.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,13.0,0 days 00:01:21.698000,0 days 00:00:28.646000,0 days 00:00:17.642000,0 days 00:00:35.410000,1.0,MEDIUM,13.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,14.0,0 days 00:01:48.438000,0 days 00:00:38.320000,0 days 00:00:25.463000,0 days 00:00:44.655000,1.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,15.0,0 days 00:01:45.147000,0 days 00:00:29.730000,0 days 00:00:22.826000,0 days 00:00:52.591000,1.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,16.0,,0 days 00:00:28.855000,0 days 00:00:17.919000,,1.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,17.0,0 days 00:01:49.874000,0 days 00:00:46.896000,0 days 00:00:21.116000,0 days 00:00:41.862000,2.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,18.0,0 days 00:01:21.295000,0 days 00:00:28.699000,0 days 00:00:17.743000,0 days 00:00:34.853000,2.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,19.0,0 days 00:02:08.010000,0 days 00:00:50.376000,0 days 00:00:34.987000,0 days 00:00:42.647000,2.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,20.0,0 days 00:01:21.162000,0 days 00:00:28.573000,0 days 00:00:17.694000,0 days 00:00:34.895000,2.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,21.0,0 days 00:02:28.892000,0 days 00:00:56.899000,0 days 00:00:41.814000,0 days 00:00:50.179000,2.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,22.0,0 days 00:01:43.234000,0 days 00:00:34.854000,0 days 00:00:19.930000,0 days 00:00:48.450000,2.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,23.0,0 days 00:01:20.736000,0 days 00:00:28.448000,0 days 00:00:17.607000,0 days 00:00:34.681000,2.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,24.0,,0 days 00:00:39.638000,0 days 00:00:23.892000,,2.0,SOFT,8.0,1267,Australian Grand Prix,FP1,2026
HAM,Ferrari,25.0,0 days 00:01:59.842000,0 days 00:00:57.808000,0 days 00:00:18.286000,0 days 00:00:43.748000,3.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,26.0,0 days 00:01:30.970000,0 days 00:00:33.283000,0 days 00:00:19.005000,0 days 00:00:38.682000,3.0,MEDIUM,18.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,27.0,0 days 00:01:23.446000,0 days 00:00:29.203000,0 days 00:00:17.861000,0 days 00:00:36.382000,3.0,MEDIUM,19.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,28.0,0 days 00:01:24.790000,0 days 00:00:29.996000,0 days 00:00:18.213000,0 days 00:00:36.581000,3.0,MEDIUM,20.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,29.0,,0 days 00:00:46.658000,0 days 00:00:26.716000,,3.0,MEDIUM,21.0,1,Australian Grand Prix,FP1,2026
HAM,Ferrari,30.0,,0 days 00:00:35.005000,0 days 00:00:22.084000,,3.0,MEDIUM,22.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,1.0,,0 days 00:01:10.532000,0 days 00:00:27.630000,,1.0,HARD,1.0,1267,Australian Grand Prix,FP1,2026
SAI,Williams,2.0,0 days 00:01:48.209000,0 days 00:00:38.581000,0 days 00:00:20.709000,0 days 00:00:48.919000,2.0,HARD,2.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,3.0,0 days 00:01:25.677000,0 days 00:00:30.216000,0 days 00:00:18.710000,0 days 00:00:36.751000,2.0,HARD,3.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,4.0,0 days 00:01:40.792000,0 days 00:00:30.158000,0 days 00:00:21.679000,0 days 00:00:48.955000,2.0,HARD,4.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,5.0,0 days 00:01:23.808000,0 days 00:00:29.461000,0 days 00:00:18.438000,0 days 00:00:35.909000,2.0,HARD,5.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,6.0,0 days 00:01:46.832000,0 days 00:00:38.863000,0 days 00:00:25.105000,0 days 00:00:42.864000,2.0,HARD,6.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,7.0,0 days 00:01:23.629000,0 days 00:00:29.396000,0 days 00:00:18.176000,0 days 00:00:36.057000,2.0,HARD,7.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,8.0,0 days 00:01:47.157000,0 days 00:00:38.202000,0 days 00:00:24.560000,0 days 00:00:44.395000,2.0,HARD,8.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,9.0,0 days 00:01:38.218000,0 days 00:00:32.646000,0 days 00:00:21.005000,0 days 00:00:44.567000,2.0,HARD,9.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,10.0,0 days 00:01:32.482000,0 days 00:00:29.277000,0 days 00:00:18.209000,0 days 00:00:44.996000,2.0,HARD,10.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,11.0,0 days 00:01:34.237000,0 days 00:00:31.086000,0 days 00:00:19.433000,0 days 00:00:43.718000,2.0,HARD,11.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,12.0,0 days 00:01:22.827000,0 days 00:00:29.081000,0 days 00:00:18.119000,0 days 00:00:35.627000,2.0,HARD,12.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,13.0,0 days 00:01:47.756000,0 days 00:00:37.617000,0 days 00:00:24.845000,0 days 00:00:45.294000,2.0,HARD,13.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,14.0,0 days 00:01:23.141000,0 days 00:00:29.021000,0 days 00:00:18.178000,0 days 00:00:35.942000,2.0,HARD,14.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,15.0,,0 days 00:00:37.232000,0 days 00:00:26.195000,,2.0,HARD,15.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,16.0,0 days 00:01:48.257000,0 days 00:00:42.304000,0 days 00:00:20.936000,0 days 00:00:45.017000,3.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,17.0,0 days 00:01:22.638000,0 days 00:00:29.009000,0 days 00:00:18.089000,0 days 00:00:35.540000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,18.0,0 days 00:02:01.720000,0 days 00:00:40.614000,0 days 00:00:30.981000,0 days 00:00:50.125000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,19.0,0 days 00:01:42.672000,0 days 00:00:31.987000,0 days 00:00:23.545000,0 days 00:00:47.140000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,20.0,0 days 00:01:22.323000,0 days 00:00:28.868000,0 days 00:00:18.091000,0 days 00:00:35.364000,3.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,21.0,,0 days 00:00:35.590000,0 days 00:00:21.918000,,3.0,SOFT,6.0,126,Australian Grand Prix,FP1,2026
SAI,Williams,22.0,0 days 00:02:29.548000,0 days 00:01:21.829000,0 days 00:00:26.674000,0 days 00:00:41.045000,4.0,SOFT,7.0,671,Australian Grand Prix,FP1,2026
SAI,Williams,23.0,0 days 00:01:26.805000,0 days 00:00:29.708000,0 days 00:00:19.671000,0 days 00:00:37.426000,4.0,SOFT,8.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,24.0,0 days 00:01:27.405000,0 days 00:00:29.681000,0 days 00:00:19.609000,0 days 00:00:38.115000,4.0,SOFT,9.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,25.0,0 days 00:01:26.258000,0 days 00:00:29.805000,0 days 00:00:19.776000,0 days 00:00:36.677000,4.0,SOFT,10.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,26.0,0 days 00:01:25.760000,0 days 00:00:29.506000,0 days 00:00:19.769000,0 days 00:00:36.485000,4.0,SOFT,11.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,27.0,0 days 00:01:25.566000,0 days 00:00:29.433000,0 days 00:00:19.648000,0 days 00:00:36.485000,4.0,SOFT,12.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,28.0,0 days 00:01:25.811000,0 days 00:00:29.730000,0 days 00:00:19.615000,0 days 00:00:36.466000,4.0,SOFT,13.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,29.0,,0 days 00:00:43.444000,0 days 00:00:32.070000,,4.0,SOFT,14.0,1,Australian Grand Prix,FP1,2026
SAI,Williams,30.0,,0 days 00:00:34.784000,0 days 00:00:23.739000,,4.0,SOFT,15.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,1.0,,,0 days 00:00:20.577000,0 days 00:00:45.715000,1.0,MEDIUM,1.0,126,Australian Grand Prix,FP1,2026
RUS,Mercedes,2.0,0 days 00:01:51.210000,0 days 00:00:41.845000,0 days 00:00:25.581000,0 days 00:00:43.784000,1.0,MEDIUM,2.0,671,Australian Grand Prix,FP1,2026
RUS,Mercedes,3.0,0 days 00:01:26.483000,0 days 00:00:30.317000,0 days 00:00:18.527000,0 days 00:00:37.639000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,4.0,0 days 00:01:58.425000,0 days 00:00:41.816000,0 days 00:00:27.834000,0 days 00:00:48.775000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,5.0,0 days 00:01:25.178000,0 days 00:00:30.154000,0 days 00:00:18.325000,0 days 00:00:36.699000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,6.0,0 days 00:01:53.619000,0 days 00:00:41.873000,0 days 00:00:26.536000,0 days 00:00:45.210000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,7.0,0 days 00:01:23.878000,0 days 00:00:29.405000,0 days 00:00:18.280000,0 days 00:00:36.193000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,8.0,0 days 00:01:54.260000,0 days 00:00:38.528000,0 days 00:00:25.888000,0 days 00:00:49.844000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,9.0,0 days 00:01:22.706000,0 days 00:00:28.924000,0 days 00:00:18.142000,0 days 00:00:35.640000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,10.0,0 days 00:01:47.844000,0 days 00:00:32.652000,0 days 00:00:21.762000,0 days 00:00:53.430000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,11.0,,0 days 00:01:16.039000,0 days 00:00:19.955000,,2.0,MEDIUM,11.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,12.0,0 days 00:02:08.799000,0 days 00:01:08.161000,0 days 00:00:19.160000,0 days 00:00:41.478000,3.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,13.0,0 days 00:01:22.117000,0 days 00:00:28.591000,0 days 00:00:18.063000,0 days 00:00:35.463000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,14.0,0 days 00:02:19.408000,0 days 00:00:43.564000,0 days 00:00:28.427000,0 days 00:01:07.417000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,15.0,0 days 00:01:55.836000,0 days 00:00:43.871000,0 days 00:00:25.012000,0 days 00:00:46.953000,4.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,16.0,0 days 00:01:21.371000,0 days 00:00:28.517000,0 days 00:00:17.870000,0 days 00:00:34.984000,4.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,17.0,,0 days 00:00:35.179000,0 days 00:00:21.146000,,4.0,SOFT,6.0,12,Australian Grand Prix,FP1,2026
RUS,Mercedes,18.0,,0 days 00:01:12.861000,0 days 00:00:27.210000,0 days 00:00:49.961000,5.0,MEDIUM,12.0,26,Australian Grand Prix,FP1,2026
RUS,Mercedes,19.0,0 days 00:01:37.157000,0 days 00:00:39.391000,0 days 00:00:19.862000,0 days 00:00:37.904000,5.0,MEDIUM,13.0,671,Australian Grand Prix,FP1,2026
RUS,Mercedes,20.0,0 days 00:01:25.205000,0 days 00:00:29.828000,0 days 00:00:18.486000,0 days 00:00:36.891000,5.0,MEDIUM,14.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,21.0,0 days 00:01:24.430000,0 days 00:00:29.530000,0 days 00:00:18.506000,0 days 00:00:36.394000,5.0,MEDIUM,15.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,22.0,0 days 00:01:24.293000,0 days 00:00:29.631000,0 days 00:00:18.371000,0 days 00:00:36.291000,5.0,MEDIUM,16.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,23.0,0 days 00:01:41.375000,0 days 00:00:29.744000,0 days 00:00:18.409000,0 days 00:00:53.222000,5.0,MEDIUM,17.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,24.0,0 days 00:01:59.925000,0 days 00:01:02.701000,0 days 00:00:18.874000,0 days 00:00:38.350000,6.0,SOFT,7.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,25.0,0 days 00:02:28.431000,0 days 00:00:29.340000,0 days 00:00:18.494000,,6.0,SOFT,8.0,1,Australian Grand Prix,FP1,2026
RUS,Mercedes,26.0,,0 days 00:00:32.256000,0 days 00:00:19.624000,,6.0,SOFT,9.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,1.0,0 days 00:01:58.679000,0 days 00:00:52.863000,0 days 00:00:22.216000,0 days 00:00:43.600000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,2.0,0 days 00:01:29.969000,0 days 00:00:31.511000,0 days 00:00:19.893000,0 days 00:00:38.565000,1.0,MEDIUM,2.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,3.0,0 days 00:01:44.625000,0 days 00:00:35.441000,0 days 00:00:21.388000,0 days 00:00:47.796000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,4.0,,0 days 00:00:30.156000,0 days 00:00:18.605000,,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,5.0,0 days 00:01:51.943000,0 days 00:00:44.720000,0 days 00:00:21.033000,0 days 00:00:46.190000,2.0,MEDIUM,5.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,6.0,0 days 00:01:26.071000,0 days 00:00:30.051000,0 days 00:00:18.718000,0 days 00:00:37.302000,2.0,MEDIUM,6.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,7.0,0 days 00:01:52.700000,0 days 00:00:37.009000,0 days 00:00:28.165000,0 days 00:00:47.526000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,8.0,0 days 00:01:25.459000,0 days 00:00:30,0 days 00:00:18.516000,0 days 00:00:36.943000,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,9.0,,0 days 00:00:35.821000,0 days 00:00:20.967000,,2.0,MEDIUM,9.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,10.0,0 days 00:01:46.094000,0 days 00:00:40.006000,0 days 00:00:20.780000,0 days 00:00:45.308000,3.0,SOFT,1.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,11.0,0 days 00:01:24.986000,0 days 00:00:29.775000,0 days 00:00:18.640000,0 days 00:00:36.571000,3.0,SOFT,2.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,12.0,0 days 00:02:15.692000,0 days 00:00:42.725000,0 days 00:00:27.430000,0 days 00:01:05.537000,3.0,SOFT,3.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,13.0,0 days 00:01:47.663000,0 days 00:00:35.484000,0 days 00:00:24.217000,0 days 00:00:47.962000,3.0,SOFT,4.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,14.0,0 days 00:01:35.752000,0 days 00:00:32.444000,0 days 00:00:21.275000,0 days 00:00:42.033000,3.0,SOFT,5.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,15.0,0 days 00:01:24.835000,0 days 00:00:29.808000,0 days 00:00:18.335000,0 days 00:00:36.692000,3.0,SOFT,6.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,16.0,0 days 00:01:59.451000,0 days 00:00:36.892000,0 days 00:00:27.847000,0 days 00:00:54.712000,3.0,SOFT,7.0,126,Australian Grand Prix,FP1,2026
BOT,Cadillac,17.0,0 days 00:02:13.993000,0 days 00:00:39.906000,0 days 00:00:27.353000,0 days 00:01:06.734000,3.0,SOFT,8.0,671,Australian Grand Prix,FP1,2026
BOT,Cadillac,18.0,0 days 00:01:24.671000,0 days 00:00:29.961000,0 days 00:00:18.168000,0 days 00:00:36.542000,3.0,SOFT,9.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,19.0,0 days 00:02:00.761000,0 days 00:00:44.350000,0 days 00:00:34.066000,0 days 00:00:42.345000,3.0,SOFT,10.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,20.0,0 days 00:01:25.470000,0 days 00:00:30.099000,0 days 00:00:18.187000,0 days 00:00:37.184000,3.0,SOFT,11.0,1,Australian Grand Prix,FP1,2026
BOT,Cadillac,21.0,0 days 00:02:03.289000,0 days 00:00:46.849000,0 days 00:00:22.100000,0 days 00:00:54.340000,3.0,SOFT,12.0,1,Australian Grand Prix,FP1,2026
